cosine_t0,cosine_t_mult,decay_rate,horizontal_flip,lora,lora_dropout,lora_rank,lr,onecycle_div_factor,onecycle_final_div_factor,onecycle_pct_start,patience_epochs,poly_power,random_rotate,sched,step_size,vertical_flip,weight_decay,num_samples,default_resolution,num_channels,num_classes,dataset,cost,epoch_0_iou,epoch_1_iou,epoch_2_iou,epoch_3_iou,epoch_4_iou,epoch_5_iou,epoch_6_iou,epoch_7_iou,epoch_8_iou,epoch_9_iou
3,2,0.8,1,1,0.1,16,0.0008,65,1000,0.075,0,0.5,0,step,3,0,5e-05,470,"(1600, 1200)",3,1,leaf,123.96922850608826,0.4486773142591119,0.25580644997826313,0.40963867839891466,0.5972265049815177,0.5513458304107189,0.570274182036519,0.5591274708509445,0.5531140422914177,0.537436549924314,0.6019971806555986
3,2,0.5,1,0,0.0,8,0.005,15,320,0.1,2,0.5,1,cosine_warm,5,1,5e-05,898,"(900, 1600)",3,0,golf,124.2840805053711,0.0,0.0004512465326115489,0.0001028891787655084,0.0,0.0004371352335510892,1.9058482394029852e-05,0.0004446926847776922,0.0014533472489347333,3.425488694119849e-05,7.453243597410619e-06
5,2,0.5,1,0,0.1,16,3.5e-05,25,160,0.065,1,0.5,0,cosine_warm,5,0,0.0,898,"(900, 1600)",3,0,golf,121.91796636581421,0.5393654122948647,0.5865015558898449,0.5932812493294477,0.6140060231089592,0.6084003768861294,0.6200433552265168,0.6285748910158873,0.6310656175017357,0.6323919758200646,0.6246828272938728
3,2,0.8,1,0,0.0,8,0.0001,50,10,0.06,1,0.9,1,cosine_warm,3,1,0.0001,524,"(1232, 1624)",3,1,eyes,141.92785263061523,0.3207291468977928,0.33409278839826584,0.3275003507733345,0.3393189489841461,0.34582249224185946,0.3537863940000534,0.35940586030483246,0.36370266377925875,0.3574004791676998,0.3635312654078007
3,1,0.8,0,0,0.0,4,0.00032,20,160,0.065,1,1.0,0,step,3,1,1e-05,524,"(1232, 1624)",3,1,eyes,139.22374820709229,0.32241576686501505,0.28543424010276797,0.32508344426751135,0.3491325169801712,0.323901891708374,0.3516320653259754,0.3619068466126919,0.36986674815416337,0.38387992829084394,0.3818054236471653
5,2,0.5,1,1,0.0,8,0.001,25,20,0.1,2,1.0,1,cosine,3,1,0.0001,109,"(1500, 1500)",3,1,building,188.97198224067688,0.32828598506748674,0.35193641297519207,0.39042774215340614,0.3733591169118881,0.3957442529499531,0.39256850332021714,0.4103528060019016,0.40910148844122884,0.42066757902503016,0.4219203971326351
3,1,0.1,1,1,0.1,4,0.0005,30,1000,0.075,2,0.5,1,onecycle,5,0,1e-05,470,"(1600, 1200)",3,1,leaf,126.07687568664551,0.5424685059115291,0.4721090279519558,0.5676790139172226,0.4995658902451396,0.6281894244253635,0.6506061062216759,0.6402936518192291,0.6762947380542755,0.6736558072268963,0.6721319288015366
5,2,0.5,1,0,0.0,8,0.004,50,40,0.055,1,0.5,0,step,5,1,0.0001,470,"(1600, 1200)",3,1,leaf,107.82969975471497,0.22232956741936505,0.21482844837009907,0.1567619577050209,0.2825469110161066,0.18207453787326813,0.1850720844231546,0.2678068194538355,0.29343528118915857,0.25007856003940104,0.24017665889114143
3,1,0.5,0,0,0.1,4,2e-05,65,640,0.08,2,1.0,0,step,5,0,1e-05,480,"(1080, 1920)",3,3,terrain,169.70162749290466,0.5009670838713646,0.5193299487233162,0.536696394532919,0.5345799624919891,0.5173309862613678,0.5096478007733822,0.5129272773861885,0.527752111107111,0.5141795814037323,0.5093017213046551
5,2,0.1,0,1,0.0,16,3.5e-05,40,320,0.095,2,0.9,1,cosine_warm,5,1,5e-05,898,"(900, 1600)",3,0,golf,139.79492664337158,0.5161221727728844,0.5883324440568686,0.6053905874490738,0.6108529314398765,0.6135339576750993,0.612303976714611,0.6261809412389994,0.6381396442651749,0.6305237341672182,0.6318762138485908
2,1,0.5,0,1,0.1,8,1.2e-05,40,160,0.075,1,0.5,1,plateau,3,0,1e-05,480,"(1080, 1920)",3,3,terrain,187.03949809074402,0.4843086518347263,0.5060101360082626,0.5226238414645195,0.5332784101366996,0.5403421483933926,0.5383463270962239,0.5470586001873017,0.5533570177853108,0.557924086600542,0.5453040838241577
5,2,0.8,1,0,0.1,16,0.00012,25,160,0.07,0,0.5,0,step,5,0,1e-05,900,"(767, 1022)",3,1,lesion,121.44939088821411,0.899572816491127,0.9123214304447174,0.9114045739173889,0.9135701864957809,0.9184351533651351,0.9190263271331787,0.9232783257961273,0.9195208877325058,0.9190921485424042,0.9216958433389664
3,2,0.1,0,0,0.0,8,1.5e-05,50,640,0.075,0,1.0,1,plateau,5,0,5e-05,109,"(1500, 1500)",3,1,building,167.18375515937805,0.241487347939983,0.320891035720706,0.3467987895011902,0.3574325781315565,0.3628134772181511,0.3689877476543188,0.3761308785527945,0.3810348615050316,0.3844483606517315,0.37570132985711097
5,1,0.1,0,1,0.1,16,0.00025,10,160,0.085,1,0.9,0,step,5,0,0.0001,480,"(1080, 1920)",3,3,terrain,189.46467852592468,0.20061603672802447,0.45614636689424515,0.499124525859952,0.40420339852571485,0.5040050057694316,0.5311992645263672,0.547220229357481,0.5390531584620476,0.5469908557832242,0.5541718274354934
5,1,0.8,1,0,0.1,4,6.5e-05,40,320,0.1,0,0.9,0,onecycle,3,0,0.0,898,"(900, 1600)",3,0,golf,124.35113835334778,0.47829214930534364,0.5460810266435147,0.6222945477813482,0.6201276388019323,0.6158593397587537,0.6219009522348642,0.6517870888113976,0.6538249984383583,0.6549104750156403,0.6548063069581985
5,2,0.8,1,0,0.0,4,0.00048,80,40,0.055,2,0.9,0,plateau,5,0,0.0001,489,"(288, 384)",3,1,polyp,100.41155338287354,0.6839748304337263,0.4389095026999712,0.685317226499319,0.6012186223641038,0.6647766392678023,0.6738017378374934,0.7183184418827295,0.6634109083563089,0.7426731836050748,0.6362062592059374
3,1,0.1,0,0,0.1,4,3.5e-05,100,640,0.095,0,0.5,1,poly,3,1,5e-05,900,"(767, 1022)",3,1,lesion,123.05644226074219,0.9092023640871048,0.9125854998826981,0.9128407627344132,0.9184517234563827,0.9201184153556824,0.9191520392894745,0.9215640306472779,0.9209255665540695,0.9181194394826889,0.9217699289321899
5,2,0.5,0,1,0.1,16,0.0015,30,10,0.095,0,1.0,1,step,3,0,0.0,6464,"(480, 854)",3,9,cholec,155.98900628089905,0.03159615202894202,0.08083287812769413,0.08164600906893611,0.12629264928400516,0.14050192683935164,0.15776214972138405,0.14267309289425611,0.1702311508357525,0.18456552382558583,0.1890770660713315
5,1,0.1,0,1,0.0,16,0.007,10,80,0.085,1,1.0,1,poly,5,1,1e-05,633,"(464, 449)",3,3,US,156.79530096054077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.5,0,0,0.1,16,0.00055,65,320,0.045,1,0.5,0,plateau,5,1,5e-05,14164,"(600, 400)",3,12,human_parsing,196.80306887626648,0.791380164027214,0.7908600717782974,0.802563139796257,0.8165113002061843,0.8290626794099808,0.7940868079662323,0.7895535141229629,0.8333645731210708,0.8308746218681335,0.8367812126874924
2,2,0.5,1,0,0.0,8,0.007,10,20,0.06,0,0.9,1,onecycle,5,1,0.0001,480,"(1080, 1920)",3,3,terrain,172.01055335998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,0.1,0,0,0.1,8,6e-05,30,40,0.07,1,0.9,0,step,5,0,5e-05,6321,"(374, 280)",1,1,fiber,104.15417194366455,0.21117900982499122,0.22907450497150422,0.24132558926939965,0.2592926546931267,0.2416689522564411,0.2683765411376953,0.2692908264696598,0.27286110892891885,0.2719592392444611,0.27238514497876165
2,1,0.5,1,0,0.1,16,0.00048,80,80,0.09,2,0.9,1,cosine_warm,5,1,0.0001,14164,"(600, 400)",3,12,human_parsing,197.5736539363861,0.8217209100723266,0.8441089689731598,0.823788920044899,0.8465877950191498,0.8168271452188491,0.8366214990615845,0.7994322389364242,0.8461074084043503,0.8105795979499817,0.8246950060129166
5,2,0.1,0,0,0.0,4,0.007,80,10,0.03,1,1.0,0,plateau,3,1,0.0,470,"(1600, 1200)",3,1,leaf,106.50860691070557,0.17045713420084213,0.0802499442248518,0.29155991431325673,0.2361483029089868,0.2707997985649854,0.2459126805886626,0.23587541338056325,0.23975101187825204,0.2427380818873644,0.24304688144475223
5,2,0.1,0,0,0.1,16,0.0015,20,160,0.08,0,0.9,1,cosine_warm,3,1,5e-05,14164,"(600, 400)",3,12,human_parsing,192.7998445034027,0.637833072245121,0.6270596623420716,0.7575158834457397,0.8029808104038239,0.8218732118606568,0.6510277643799782,0.7441627264022828,0.7190918684005737,0.7652118772268295,0.7884592711925507
2,1,0.5,1,1,0.1,4,2e-05,100,1000,0.04,2,0.5,1,step,5,1,0.0,898,"(900, 1600)",3,0,golf,140.06813168525696,0.48315979205071924,0.5608792848885059,0.5825173784047365,0.5887849513441324,0.6156224396079779,0.606189700961113,0.6105088729411363,0.6258663550019264,0.6155059237033129,0.6210976082831621
5,1,0.8,0,0,0.1,8,2.5e-05,100,320,0.09,0,0.9,1,poly,3,0,0.0001,633,"(464, 449)",3,3,US,141.40226030349731,0.8386913031339646,0.8463567137718201,0.8580330073833465,0.8514072209596634,0.8691674321889877,0.8718723565340042,0.8711364179849624,0.8720925241708756,0.8775462716817856,0.8773961991071701
5,2,0.8,1,0,0.0,8,0.0008,65,640,0.1,1,0.5,1,step,5,0,0.0001,633,"(464, 449)",3,3,US,141.7037057876587,0.7753085017204284,0.8173638701438903,0.8302179455757142,0.8341277837753296,0.8396031111478806,0.8251651346683502,0.8709074467420578,0.880998232960701,0.8437254399061203,0.873078316450119
5,2,0.5,0,0,0.1,16,0.004,20,80,0.09,0,0.9,1,onecycle,5,1,1e-05,470,"(1600, 1200)",3,1,leaf,106.79347777366638,0.3095460856333375,0.3013620041310787,0.3128540197852999,0.2692080266773701,0.38333901166915896,0.4402800385840237,0.4334146623732522,0.45660415198653936,0.4591085359454155,0.4512429885566235
5,1,0.8,0,1,0.0,16,0.006,25,640,0.075,1,1.0,0,cosine_warm,3,1,1e-05,898,"(900, 1600)",3,0,golf,146.19140458106995,0.0,1.2756702312799462e-05,0.00019301612051094707,1.9745379540836437e-05,0.0002917257616445568,5.33671370249067e-05,0.0,0.003962383470297937,0.00010069689433294116,0.0001624412906494399
2,2,0.1,1,1,0.0,4,2e-05,40,40,0.08,0,1.0,1,poly,3,0,1e-05,524,"(1232, 1624)",3,1,eyes,158.1677074432373,0.25335340164601805,0.26261030193418267,0.2882711928337812,0.31359879970550536,0.33115530014038086,0.3200632110238075,0.33674913048744204,0.3415778152644634,0.33933668211102486,0.33693681880831716
3,1,0.1,1,0,0.1,8,0.002,40,40,0.05,0,0.5,0,plateau,5,1,1e-05,14164,"(600, 400)",3,12,human_parsing,194.21553206443787,0.45446418821811674,0.5404194965958595,0.6147771537303924,0.6693932443857193,0.660252919793129,0.7199250489473343,0.7229838967323303,0.7396778047084809,0.7373525530099869,0.7488886043429375
3,2,0.8,0,0,0.0,16,0.002,100,640,0.065,1,0.5,0,cosine_warm,3,0,1e-05,6321,"(374, 280)",1,1,fiber,106.17057156562805,0.0581853786483407,0.18767672553658485,0.20994930490851402,0.15717423520982265,0.1975693330168724,0.224159624427557,0.22370531186461448,0.22557149901986123,0.22273636981844902,0.22704969868063926
3,1,0.1,1,1,0.1,16,0.0015,20,640,0.06,0,1.0,0,poly,3,0,0.0,633,"(464, 449)",3,3,US,157.38563776016235,0.7460968106985092,0.7779584139585495,0.8174752771854401,0.8243435174226761,0.8066901832818985,0.8387495964765549,0.8555892050266266,0.8643769860267639,0.8603456020355225,0.870522728562355
5,1,0.5,1,0,0.1,16,0.003,100,640,0.045,2,1.0,1,plateau,3,0,5e-05,14164,"(600, 400)",3,12,human_parsing,196.76110744476318,0.4097190111875534,0.44832277297973633,0.5764015495777131,0.6004810899496078,0.60472292304039,0.5624892950057984,0.6450177773833274,0.6362931534647942,0.6451967120170593,0.6336755111813546
2,1,0.5,0,1,0.0,4,0.0001,15,160,0.1,0,0.5,0,cosine_warm,3,0,5e-05,900,"(767, 1022)",3,1,lesion,138.13762879371643,0.9115081518888474,0.9112055540084839,0.915626335144043,0.9178723514080047,0.9141360849142075,0.9160725831985473,0.9169780939817429,0.9197863787412643,0.9172102242708207,0.9192739069461823
2,1,0.5,1,1,0.0,16,0.007,25,40,0.085,1,0.9,0,cosine_warm,3,0,0.0,470,"(1600, 1200)",3,1,leaf,125.30339121818542,0.04178501561837038,0.2815974016673863,0.2750493031926453,0.2434514886699617,0.2591131010092795,0.23038319176994265,0.2099829257465899,0.25466773500666023,0.3027826198376715,0.26552803032100203
2,2,0.8,1,1,0.1,16,1.2e-05,20,40,0.03,0,0.5,0,cosine_warm,5,0,0.0,900,"(767, 1022)",3,1,lesion,137.81181263923645,0.900568550825119,0.9023681074380875,0.9080259144306183,0.9106235355138779,0.9115586072206497,0.9122848778963089,0.913966742157936,0.9156079530715943,0.9157958865165711,0.9164801567792893
2,1,0.5,0,1,0.0,8,3.5e-05,20,40,0.065,2,0.9,1,cosine_warm,5,1,0.0001,633,"(464, 449)",3,3,US,156.78503799438477,0.8112377792596817,0.835011687874794,0.8573201835155487,0.8537678331136703,0.8591099739074707,0.8562670230865479,0.8511132836341858,0.8589942544698715,0.8556618690490723,0.8685935139656067
3,1,0.1,1,0,0.0,4,0.00055,25,40,0.085,0,0.9,1,cosine,5,0,0.0001,900,"(767, 1022)",3,1,lesion,122.84506916999817,0.869267800450325,0.8828763484954834,0.87129245698452,0.868432492017746,0.8739099085330964,0.8890097826719284,0.9007479786872864,0.9068816721439361,0.9021334886550904,0.9065032362937927
2,2,0.1,0,0,0.1,4,0.0001,25,640,0.04,2,0.5,1,cosine_warm,3,0,0.0001,524,"(1232, 1624)",3,1,eyes,140.8132495880127,0.3219664417207241,0.34205574467778205,0.31740904599428177,0.3365799643099308,0.3589786387979984,0.3829971268773079,0.28885914012789726,0.33533264733850954,0.3789203867316246,0.3637995429337025
2,1,0.5,0,1,0.1,16,0.0001,40,160,0.08,2,0.9,1,onecycle,5,1,0.0,898,"(900, 1600)",3,0,golf,140.0453073978424,0.5463674604892731,0.5841557957231999,0.5939744375646114,0.5754996422678232,0.6055497717112303,0.6102154972031713,0.6198915138840675,0.6349728740751743,0.639750774949789,0.6399218164384365
3,1,0.8,1,0,0.1,4,0.00055,30,40,0.07,2,0.5,0,step,3,1,0.0,14164,"(600, 400)",3,12,human_parsing,192.89199948310852,0.7804731726646423,0.7972923070192337,0.8310710161924362,0.8002801209688186,0.8268389105796814,0.8360751748085022,0.8475687801837921,0.8385168194770813,0.8317170351743698,0.8439275205135346
3,2,0.8,1,1,0.1,8,0.001,80,320,0.06,2,0.5,0,cosine,5,1,0.0001,524,"(1232, 1624)",3,1,eyes,156.32424068450928,0.14778154818341135,0.2814089825376868,0.18439776804298164,0.3042237263172865,0.2860097765456885,0.3126702573150396,0.2947589159011841,0.31767194904386997,0.3286184810101986,0.3242625493556261
2,1,0.5,1,1,0.0,8,0.00048,80,160,0.035,0,0.5,0,cosine,3,1,5e-05,14164,"(600, 400)",3,12,human_parsing,204.70156168937683,0.7692421942949295,0.7369434654712677,0.8238087832927704,0.83341463804245,0.8304594337940217,0.8390030890703202,0.8440073937177658,0.8422971844673157,0.8514239102602005,0.8495002716779709
3,1,0.5,0,1,0.1,8,1.5e-05,65,640,0.06,1,0.5,1,poly,3,0,0.0001,6321,"(374, 280)",1,1,fiber,129.1567747592926,0.1379505382850766,0.1891023874282837,0.1985970564186573,0.17458808943629264,0.21180275902152063,0.20272690132260324,0.20780025273561478,0.2041256807744503,0.2244962602853775,0.21734606623649597
3,2,0.1,0,0,0.1,8,0.00012,25,640,0.065,2,0.5,0,cosine,3,0,1e-05,900,"(767, 1022)",3,1,lesion,120.81925702095032,0.9143291562795639,0.9149496287107468,0.9077734977006913,0.9083957850933075,0.9146711587905884,0.9173075079917907,0.9209609210491181,0.915434741973877,0.9202424824237824,0.9197051256895066
2,2,0.1,1,0,0.0,16,1e-05,65,320,0.04,1,0.5,1,cosine_warm,3,0,0.0001,524,"(1232, 1624)",3,1,eyes,140.46423602104187,0.07918939245282672,0.21131155928596854,0.2623831335455179,0.2973935356363654,0.2973330818116665,0.29194866120815277,0.2852326199412346,0.28554382361471653,0.31643001176416874,0.302089374512434
2,1,0.8,1,0,0.1,8,0.005,40,20,0.095,2,0.9,1,onecycle,5,0,0.0001,480,"(1080, 1920)",3,3,terrain,170.32360243797302,0.0,0.29746006429195404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,0.1,1,1,0.0,8,0.0015,20,160,0.085,0,0.5,0,cosine_warm,5,0,0.0001,480,"(1080, 1920)",3,3,terrain,185.78348898887634,0.007111308197272593,0.32701595649123194,0.25821769749745727,0.39033854827284814,0.38928566947579385,0.4014581471681595,0.1871977511793375,0.3881985001266003,0.3786719337105751,0.38932141438126566
3,2,0.8,0,1,0.0,16,1.2e-05,40,10,0.035,1,1.0,0,plateau,3,0,1e-05,524,"(1232, 1624)",3,1,eyes,155.74253630638123,0.23983880635350943,0.29049183186143634,0.2918904734775424,0.31772849150002,0.3287903405725956,0.2991866234689951,0.3424939963966608,0.3200731735676527,0.3208555679768324,0.3110298652201891
2,2,0.5,0,1,0.1,16,0.007,15,20,0.1,0,0.9,0,plateau,5,0,0.0001,470,"(1600, 1200)",3,1,leaf,123.71997356414795,0.23736857832409441,0.10263100808660966,0.2540130002424121,0.14501459836028516,0.2312192102894187,0.2567511565051973,0.2673376874998212,0.2583016239106655,0.2649935487657785,0.2616886212490499
3,1,0.8,0,0,0.0,4,0.004,15,1000,0.035,0,1.0,1,plateau,3,1,1e-05,14164,"(600, 400)",3,12,human_parsing,191.90201830863953,0.02666375311673619,5.442726796900388e-06,0.001979388325025866,0.0024342323427390513,0.006155864052652759,0.013223676080519909,0.00317104669247783,0.11229754947125911,0.17255366668105127,0.2248602297157049
5,1,0.5,1,0,0.0,8,0.006,100,40,0.1,1,0.9,0,poly,3,0,0.0,109,"(1500, 1500)",3,1,building,164.86610102653503,0.20713007859885693,0.14092647191137075,0.0663373751565814,0.17619807906448842,0.20067901462316512,0.22795238941907883,0.2035148713737726,0.22371412850916386,0.2326855469495058,0.23054095432162286
2,2,0.1,0,1,0.0,4,0.00012,100,10,0.085,0,1.0,0,cosine_warm,5,1,0.0001,633,"(464, 449)",3,3,US,155.36523056030273,0.8502213031053543,0.874367767572403,0.8621354281902314,0.8780507743358612,0.8842983275651932,0.8877895444631576,0.8737330853939056,0.8908389419317245,0.8890904814004899,0.8845741540193558
5,2,0.8,1,1,0.0,4,0.0008,25,160,0.04,0,1.0,0,cosine_warm,5,0,0.0,470,"(1600, 1200)",3,1,leaf,123.96655249595642,0.45796528570353984,0.3427166794834193,0.518441217392683,0.5227815038524568,0.544488670118153,0.4927866521757096,0.4625985868740827,0.45132390335202216,0.5165647469460964,0.5278327811509371
3,2,0.1,0,0,0.0,4,0.0005,40,40,0.05,1,0.9,0,cosine_warm,5,0,0.0001,489,"(288, 384)",3,1,polyp,102.13073086738586,0.5719245478510857,0.7322487272322178,0.7580057200044393,0.6152225136756897,0.7322069555521011,0.734913044795394,0.7445638474076987,0.7703410223126411,0.7773738235235215,0.6514849223196506
5,2,0.1,1,0,0.1,4,0.00012,80,80,0.09,0,0.9,1,plateau,3,1,5e-05,470,"(1600, 1200)",3,1,leaf,107.23567271232605,0.5535758220590651,0.6367895483970643,0.6012925647199154,0.6431768253445626,0.667221300303936,0.6589856237173081,0.6620377033948899,0.6624213352799415,0.6624667942523956,0.6624685809016228
2,1,0.8,0,1,0.0,16,0.00012,100,160,0.095,2,0.9,0,cosine,5,0,0.0001,14164,"(600, 400)",3,12,human_parsing,206.12840485572815,0.8482686400413513,0.8554815620183944,0.8705857336521149,0.8609864056110382,0.8605985611677169,0.8559508979320526,0.8674111187458038,0.8667041659355164,0.8638729751110077,0.8638544410467148
2,2,0.5,1,0,0.0,16,0.00048,40,1000,0.085,1,0.5,1,onecycle,3,1,0.0001,6321,"(374, 280)",1,1,fiber,108.56734991073608,0.22440511733293533,0.25884228721261027,0.271035335958004,0.26596474200487136,0.274972465634346,0.28193095326423645,0.2868797704577446,0.2927228346467018,0.294502417743206,0.2935841865837574
3,2,0.5,1,1,0.0,16,5e-05,25,160,0.085,1,0.5,0,plateau,3,0,0.0001,14164,"(600, 400)",3,12,human_parsing,206.98905444145203,0.8619874656200409,0.8632329404354095,0.8618790507316589,0.8701051056385041,0.8673021078109742,0.8658085733652114,0.8665550768375396,0.8679099351167678,0.8752745479345322,0.8739400237798691
3,2,0.8,0,0,0.1,8,0.003,40,160,0.065,0,0.9,1,cosine,3,0,5e-05,470,"(1600, 1200)",3,1,leaf,106.50454068183899,0.17433815272524952,0.06838532382826087,0.22767139868810773,0.10985858688072767,0.24710018932819366,0.2573626653291285,0.23111120704561472,0.22971484055742622,0.25649900138378146,0.25773497205227613
2,2,0.5,0,0,0.0,16,0.0005,100,640,0.08,0,0.5,1,step,5,0,1e-05,489,"(288, 384)",3,1,polyp,102.72150349617004,0.6198036300367675,0.5162443976849318,0.626955446600914,0.6604626555927098,0.7150120586156845,0.7372840598225594,0.7610857367515564,0.7398839212954045,0.7443409100174904,0.76215283498168
2,1,0.8,1,1,0.1,4,1.2e-05,15,20,0.07,0,0.9,1,poly,5,0,5e-05,480,"(1080, 1920)",3,3,terrain,185.30562496185303,0.44454230144619944,0.4855467088520527,0.4790969669818878,0.5009555757045746,0.5140592575073242,0.5355620004236699,0.5277471594512463,0.5338301196694374,0.5343771420419217,0.5328849412500858
3,1,0.1,1,1,0.1,16,0.005,40,10,0.055,2,0.5,1,cosine_warm,5,0,1e-05,470,"(1600, 1200)",3,1,leaf,127.7084972858429,0.07489893669844605,0.23150794110260903,0.25826213099062445,0.24123711939901113,0.25428987592458724,0.25579104693606497,0.25759223620407284,0.22468844167888163,0.2297418992035091,0.2622845822945237
5,2,0.8,0,1,0.1,4,5e-05,30,80,0.035,0,0.9,1,plateau,5,0,5e-05,14164,"(600, 400)",3,12,human_parsing,207.78113102912903,0.8494548976421357,0.8712761789560318,0.8644371151924133,0.8738647758960724,0.8721459388732911,0.8736234128475189,0.8699091583490371,0.873448270559311,0.8730838268995285,0.8732217460870743
3,2,0.8,1,0,0.1,8,0.00032,80,320,0.06,2,0.5,1,plateau,5,0,0.0,524,"(1232, 1624)",3,1,eyes,140.78306460380554,0.3100536525249481,0.3190265648066998,0.30273105539381506,0.34979956336319445,0.34482911564409735,0.350256011262536,0.33532520234584806,0.34656841605901717,0.3601795628666878,0.36065498888492586
5,2,0.8,0,0,0.0,8,0.0004,80,80,0.04,2,0.5,1,step,3,1,1e-05,480,"(1080, 1920)",3,3,terrain,169.77194547653198,0.18723790042567998,0.46893220618367193,0.3060389069840312,0.45957008451223375,0.43185735791921614,0.4420565437525511,0.3769317902624607,0.5228940226137638,0.518931145966053,0.5149220705032349
3,2,0.8,1,0,0.0,4,6e-05,10,40,0.05,1,0.9,0,step,5,1,5e-05,14164,"(600, 400)",3,12,human_parsing,193.23458528518677,0.8555681616067886,0.8654430538415909,0.8597304910421372,0.866364136338234,0.8702884614467621,0.8679776728153229,0.8702836990356445,0.871684867143631,0.8677646487951278,0.8686488658189774
3,1,0.5,0,1,0.1,8,0.00048,80,40,0.075,1,0.9,0,step,5,0,1e-05,633,"(464, 449)",3,3,US,154.07150888442993,0.824541774392128,0.8579956471920014,0.8492789298295975,0.8829651713371277,0.872955721616745,0.8837497532367706,0.8872045636177063,0.889270493388176,0.9053942382335662,0.8999951303005218
3,2,0.8,1,0,0.1,8,0.0005,80,160,0.055,2,0.9,1,step,3,1,0.0,470,"(1600, 1200)",3,1,leaf,107.03344106674194,0.3982051800005138,0.4561527483165264,0.5463508538901806,0.5345353163778782,0.5508463805541396,0.5658350810408592,0.525864290446043,0.6020066693425179,0.6200533472001553,0.6225703527219594
2,1,0.8,0,0,0.1,8,2e-05,40,20,0.065,1,0.9,1,onecycle,3,1,0.0,633,"(464, 449)",3,3,US,140.45490026474,0.7914697587490082,0.8184492737054825,0.8240916132926941,0.8502966850996018,0.8454936116933822,0.8563141465187073,0.8479565680027008,0.8493499100208283,0.852691063284874,0.8525672614574432
5,1,0.5,0,0,0.1,16,0.007,15,640,0.1,2,0.9,1,plateau,5,1,0.0,524,"(1232, 1624)",3,1,eyes,141.58444213867188,0.1591671710833907,0.20268380008637904,0.2089595410041511,0.18306428110226988,0.20268099894747138,0.1783930660225451,0.18424450382590293,0.21471108281984924,0.19939208086580038,0.2070264345034957
5,2,0.5,1,1,0.0,4,0.004,25,1000,0.065,1,0.5,0,step,5,1,5e-05,898,"(900, 1600)",3,0,golf,138.92360877990723,0.0,4.144769022786932e-05,0.0002834517676546966,0.0008501137667735748,0.0,0.0005834864302869391,0.0009645752210417413,0.0,0.00018014753877650946,0.0
2,1,0.1,0,1,0.1,8,0.0015,50,10,0.1,0,1.0,1,cosine,3,0,1e-05,524,"(1232, 1624)",3,1,eyes,159.00400042533875,0.2419782340526581,0.27002130784094336,0.28933702427893876,0.24804344214498997,0.25619185250252485,0.32631865367293356,0.31788967885077,0.3322657238692045,0.3436111703515053,0.3403161592781544
5,2,0.5,0,1,0.1,16,1e-05,80,40,0.08,1,0.5,1,plateau,5,1,1e-05,6321,"(374, 280)",1,1,fiber,129.63123989105225,0.09321000152267515,0.16965722069144248,0.19558732584118843,0.18935940861701966,0.18464921787381172,0.17418761402368546,0.18010289072990418,0.1923026882112026,0.1948709435760975,0.18666126430034638
3,2,0.8,1,1,0.1,8,0.0004,10,10,0.08,1,1.0,1,cosine_warm,3,0,0.0001,6464,"(480, 854)",3,9,cholec,156.5824007987976,0.11339049134403467,0.2086673341691494,0.19497130289673806,0.18563110511749983,0.21598488111048936,0.2208718979731202,0.2310020226985216,0.23619416989386083,0.22914428375661372,0.1805807989090681
5,2,0.1,1,1,0.1,16,0.0001,65,320,0.07,0,0.5,1,cosine_warm,5,1,0.0001,470,"(1600, 1200)",3,1,leaf,126.45923924446106,0.5027830290608108,0.6203761465847493,0.6741664081811904,0.6745217755436897,0.6832275077700615,0.6860957086086273,0.6854498103260994,0.6970412760972977,0.6415124773979187,0.6391008205711841
3,2,0.5,1,0,0.1,16,0.003,50,40,0.045,2,0.5,0,cosine,5,1,0.0,6464,"(480, 854)",3,9,cholec,138.39447784423828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.1,0,0,0.1,4,2e-05,40,10,0.09,1,0.9,1,plateau,5,1,1e-05,489,"(288, 384)",3,1,polyp,103.44049835205078,0.7907297369092703,0.7963087070733309,0.8041380047798157,0.8022203642874957,0.8056027017533779,0.8121084243059158,0.7994412397965789,0.8039220022037625,0.8044286571443081,0.805310464091599
2,2,0.1,0,0,0.0,16,0.003,25,10,0.09,1,0.5,0,cosine,3,0,0.0,470,"(1600, 1200)",3,1,leaf,106.21192193031311,0.2959606031188741,0.35321022355929016,0.31096211350522934,0.4086868517100811,0.3938619509339333,0.43205230953171847,0.4558749125339091,0.46857622656971215,0.48561038374900817,0.47427674671635034
3,1,0.1,0,0,0.0,16,0.0004,15,640,0.075,1,0.5,1,step,3,0,5e-05,898,"(900, 1600)",3,0,golf,124.9185402393341,0.3087061137892306,0.48237829133868215,0.3824388913810253,0.3344656554982066,0.48577629737555983,0.48135528303682806,0.4785539586097002,0.4841135166585445,0.4837033521384001,0.48226720951497554
